Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,2029412,1789966,91374,15888,78028,2948,51208
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US08,08,Colorado,2552750,2253183,104207,39110,82108,4318,69824
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US08,08,Colorado,542927,482306,12450,24323,4082,1406,18360
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,2020734,1783454,103147,16309,64797,3060,49967
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US08,08,Colorado,2563661,2265760,115597,40632,68879,4466,68327
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1066265,945523,25283,47545,8162,2776,36976
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,4050146,3573420,194521,32197,142825,6008,101175
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5116411,4518943,219804,79742,150987,8784,138151
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US08,08,Colorado,533362,472048,13096,23533,4159,1420,19106
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,2053327,1807351,93357,16047,80526,3061,52985
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US08,08,Colorado,2586689,2279399,106453,39580,84685,4481,72091
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US08,08,Colorado,552548,490657,12679,24676,4197,1452,18887
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,2047093,1803078,105451,16543,66927,3226,51868
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US08,08,Colorado,2599641,2293735,118130,41219,71124,4678,70755
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1085910,962705,25775,48209,8356,2872,37993
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,4100420,3610429,198808,32590,147453,6287,104853
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5186330,4573134,224583,80799,155809,9159,142846
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US08,08,Colorado,543981,481068,13370,23985,4324,1449,19785
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,2079524,1826212,95591,16424,83299,3180,54818
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US08,08,Colorado,2623505,2307280,108961,40409,87623,4629,74603
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US08,08,Colorado,563002,499460,12989,25177,4338,1525,19513
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,2076049,1824353,108262,16815,69438,3335,53846
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US08,08,Colorado,2639051,2323813,121251,41992,73776,4860,73359
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1106983,980528,26359,49162,8662,2974,39298
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,4155573,3650565,203853,33239,152737,6515,108664
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5262556,4631093,230212,82401,161399,9489,147962
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US08,08,Colorado,555277,490879,13691,24466,4415,1481,20345
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,2105554,1844900,97774,16660,86336,3252,56632
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US08,08,Colorado,2660831,2335779,111465,41126,90751,4733,76977
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US08,08,Colorado,574879,509794,13447,25607,4422,1520,20089
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,2106601,1846575,111658,16967,72174,3451,55776
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US08,08,Colorado,2681480,2356369,125105,42574,76596,4971,75865
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1130156,1000673,27138,50073,8837,3001,40434
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,4212155,3691475,209432,33627,158510,6703,112408
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5342311,4692148,236570,83700,167347,9704,152842
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US08,08,Colorado,567940,501665,14187,24983,4522,1525,21058
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,2138605,1869180,100201,17137,89859,3360,58868
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US08,08,Colorado,2706545,2370845,114388,42120,94381,4885,79926
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US08,08,Colorado,589065,521984,13947,26142,4556,1589,20847
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,2144835,1875573,114841,17341,75331,3575,58174
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US08,08,Colorado,2733900,2397557,128788,43483,79887,5164,79021
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1157005,1023649,28134,51125,9078,3114,41905
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,4283440,3744753,215042,34478,165190,6935,117042
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5440445,4768402,243176,85603,174268,10049,158947
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US08,08,Colorado,579994,512067,14520,25520,4639,1575,21673
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,2168707,1890648,102402,17567,93573,3486,61031
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US08,08,Colorado,2748701,2402715,116922,43087,98212,5061,82704
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US08,08,Colorado,602463,533518,14321,26758,4715,1624,21527
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,2178941,1900964,117819,17600,78397,3653,60508
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US08,08,Colorado,2781404,2434482,132140,44358,83112,5277,82035
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1182457,1045585,28841,52278,9354,3199,43200
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,4347648,3791612,220221,35167,171970,7139,121539
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5530105,4837197,249062,87445,181324,10338,164739
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US08,08,Colorado,592033,522592,14770,26021,4832,1594,22224
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US08,08,Colorado,2192788,1906911,103835,17902,97176,3550,63414
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US08,08,Colorado,2784821,2429503,118605,43923,102008,5144,85638
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US08,08,Colorado,614691,544030,14728,27169,4902,1664,22198
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US08,08,Colorado,2207642,1920839,120333,18024,81725,3738,62983
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US08,08,Colorado,2822333,2464869,135061,45193,86627,5402,85181
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US08,08,Colorado,1206724,1066622,29498,53190,9734,3258,44422
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US08,08,Colorado,4400430,3827750,224168,35926,178901,7288,126397
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US08,08,Colorado,5607154,4894372,253666,89116,188635,10546,170819
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,239691,196154,27523,4661,1804,974,8575
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1594792,1314705,177834,3589,70597,618,27449
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US09,09,Connecticut,1834483,1510859,205357,8250,72401,1592,36024
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,239396,197673,24954,4959,1883,1327,8600
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1500218,1242288,161820,3525,66232,572,25781
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US09,09,Connecticut,1739614,1439961,186774,8484,68115,1899,34381
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,479087,393827,52477,9620,3687,2301,17175
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,3095010,2556993,339654,7114,136829,1190,53230
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3574097,2950820,392131,16734,140516,3491,70405
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,239695,196158,27523,4661,1804,974,8575
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1594797,1314707,177834,3589,70598,618,27451
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US09,09,Connecticut,1834492,1510865,205357,8250,72402,1592,36026
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,239397,197674,24954,4959,1883,1327,8600
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1500225,1242292,161821,3525,66232,572,25783
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US09,09,Connecticut,1739622,1439966,186775,8484,68115,1899,34383
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,479092,393832,52477,9620,3687,2301,17175
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,3095022,2556999,339655,7114,136830,1190,53234
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3574114,2950831,392132,16734,140517,3491,70409
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,241485,197627,27703,4676,1810,978,8691
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1595816,1314243,178410,3622,71277,621,27643
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US09,09,Connecticut,1837301,1511870,206113,8298,73087,1599,36334
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,241334,199298,25104,4987,1893,1338,8714
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1501536,1242100,162369,3558,66941,575,25993
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US09,09,Connecticut,1742870,1441398,187473,8545,68834,1913,34707
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,482819,396925,52807,9663,3703,2316,17405
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,3097352,2556343,340779,7180,138218,1196,53636
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3580171,2953268,393586,16843,141921,3512,71041
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,249311,204247,28342,4776,1863,998,9085
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1593123,1306218,180143,3719,74153,644,28246
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US09,09,Connecticut,1842434,1510465,208485,8495,76016,1642,37331
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,249174,205816,25799,5155,1912,1343,9149
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1500319,1235819,164231,3624,69437,604,26604
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US09,09,Connecticut,1749493,1441635,190030,8779,71349,1947,35753
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,498485,410063,54141,9931,3775,2341,18234
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,3093442,2542037,344374,7343,143590,1248,54850
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3591927,2952100,398515,17274,147365,3589,73084
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,256670,210468,28960,4910,1877,1020,9435
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1588221,1296180,181749,3802,76934,646,28910
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US09,09,Connecticut,1844891,1506648,210709,8712,78811,1666,38345
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,255934,211451,26370,5383,1957,1357,9416
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1496880,1227797,165989,3697,71571,601,27225
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US09,09,Connecticut,1752814,1439248,192359,9080,73528,1958,36641
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,512604,421919,55330,10293,3834,2377,18851
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,3085101,2523977,347738,7499,148505,1247,56135
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3597705,2945896,403068,17792,152339,3624,74986
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,263709,216320,29677,5035,1888,1013,9776
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1582787,1285956,183796,3866,78928,646,29595
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US09,09,Connecticut,1846496,1502276,213473,8901,80816,1659,39371
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,263107,217363,27032,5569,2003,1357,9783
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1492867,1219028,168310,3789,73194,613,27933
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US09,09,Connecticut,1755974,1436391,195342,9358,75197,1970,37716
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,526816,433683,56709,10604,3891,2370,19559
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,3075654,2504984,352106,7655,152122,1259,57528
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3602470,2938667,408815,18259,156013,3629,77087
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,269715,221278,30223,5146,1908,1045,10115
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1574778,1273669,185057,3898,81288,655,30211
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US09,09,Connecticut,1844493,1494947,215280,9044,83196,1700,40326
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,269340,222413,27650,5723,2017,1390,10147
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1486355,1208599,169275,3863,75401,616,28601
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US09,09,Connecticut,1755695,1431012,196925,9586,77418,2006,38748
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,539055,443691,57873,10869,3925,2435,20262
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,3061133,2482268,354332,7761,156689,1271,58812
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3600188,2925959,412205,18630,160614,3706,79074
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,275817,226113,30985,5272,1906,1063,10478
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1564950,1259627,186736,3889,83400,678,30620
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US09,09,Connecticut,1840767,1485740,217721,9161,85306,1741,41098
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,275131,227009,28319,5818,2032,1403,10550
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1477964,1195810,170541,3925,77855,617,29216
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US09,09,Connecticut,1753095,1422819,198860,9743,79887,2020,39766
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,550948,453122,59304,11090,3938,2466,21028
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,3042914,2455437,357277,7814,161255,1295,59836
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3593862,2908559,416581,18904,165193,3761,80864
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,282568,231509,31771,5404,1972,1079,10833
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1554557,1245134,188237,3852,85503,652,31179
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US09,09,Connecticut,1837125,1476643,220008,9256,87475,1731,42012
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,281348,232102,28922,5953,2067,1406,10898
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1469212,1183198,171922,3891,79797,620,29784
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US09,09,Connecticut,1750560,1415300,200844,9844,81864,2026,40682
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,563916,463611,60693,11357,4039,2485,21731
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,3023769,2428332,360159,7743,165300,1272,60963
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3587685,2891943,420852,19100,169339,3757,82694
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US09,09,Connecticut,290229,237318,32908,5593,2065,1114,11231
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US09,09,Connecticut,1546155,1232193,190148,3856,87544,661,31753
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US09,09,Connecticut,1836384,1469511,223056,9449,89609,1775,42984
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US09,09,Connecticut,288604,237649,29968,6127,2163,1445,11252
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US09,09,Connecticut,1463196,1172599,173827,3904,81861,625,30380
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US09,09,Connecticut,1751800,1410248,203795,10031,84024,2070,41632
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US09,09,Connecticut,578833,474967,62876,11720,4228,2559,22483
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US09,09,Connecticut,3009351,2404792,363975,7760,169405,1286,62133
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US09,09,Connecticut,3588184,2879759,426851,19480,173633,3845,84616
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US10,10,Delaware,35295,27429,4610,1439,248,207,1362
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,427700,303057,98921,1442,14958,140,9182
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US10,10,Delaware,462995,330486,103531,2881,15206,347,10544
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US10,10,Delaware,37926,30418,4180,1627,267,223,1211
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,397013,284866,88570,1421,13869,120,8167
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US10,10,Delaware,434939,315284,92750,3048,14136,343,9378
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,73221,57847,8790,3066,515,430,2573
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,824713,587923,187491,2863,28827,260,17349
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,897934,645770,196281,5929,29342,690,19922
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US10,10,Delaware,35295,27429,4610,1439,248,207,1362
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,427701,303058,98921,1442,14958,140,9182
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US10,10,Delaware,462996,330487,103531,2881,15206,347,10544
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US10,10,Delaware,37926,30418,4180,1627,267,223,1211
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,397014,284867,88570,1421,13869,120,8167
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US10,10,Delaware,434940,315285,92750,3048,14136,343,9378
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,73221,57847,8790,3066,515,430,2573
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,824715,587925,187491,2863,28827,260,17349
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,897936,645772,196281,5929,29342,690,19922
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US10,10,Delaware,35585,27683,4633,1438,255,206,1370
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,428435,303190,99334,1451,15079,139,9242
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US10,10,Delaware,464020,330873,103967,2889,15334,345,10612
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US10,10,Delaware,38112,30581,4204,1610,263,228,1226
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,397580,284928,88889,1424,14000,120,8219
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US10,10,Delaware,435692,315509,93093,3034,14263,348,9445
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,73697,58264,8837,3048,518,434,2596
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,826015,588118,188223,2875,29079,259,17461
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,899712,646382,197060,5923,29597,693,20057
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US10,10,Delaware,36931,28821,4739,1444,264,220,1443
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,431424,303655,100837,1446,15767,134,9585
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US10,10,Delaware,468355,332476,105576,2890,16031,354,11028
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US10,10,Delaware,39298,31619,4295,1630,248,221,1285
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,400231,285372,90124,1435,14618,127,8555
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US10,10,Delaware,439529,316991,94419,3065,14866,348,9840
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,76229,60440,9034,3074,512,441,2728
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,831655,589027,190961,2881,30385,261,18140
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,907884,649467,199995,5955,30897,702,20868
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US10,10,Delaware,37974,29726,4813,1453,263,220,1499
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,434751,304558,102269,1427,16476,136,9885
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US10,10,Delaware,472725,334284,107082,2880,16739,356,11384
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US10,10,Delaware,40508,32658,4405,1576,274,240,1355
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,403635,286574,91247,1445,15340,136,8893
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US10,10,Delaware,444143,319232,95652,3021,15614,376,10248
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,78482,62384,9218,3029,537,460,2854
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,838386,591132,193516,2872,31816,272,18778
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,916868,653516,202734,5901,32353,732,21632
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US10,10,Delaware,39057,30674,4869,1469,281,227,1537
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,438146,305453,103747,1476,17125,141,10204
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US10,10,Delaware,477203,336127,108616,2945,17406,368,11741
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US10,10,Delaware,41286,33370,4436,1551,279,250,1400
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US10,10,Delaware,406625,287289,92306,1446,16202,150,9232
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US10,10,Delaware,447911,320659,96742,2997,16481,400,10632
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US10,10,Delaware,80343,64044,9305,3020,560,477,2937
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US10,10,Delaware,844771,592742,196053,2922,33327,291,19436
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US10,10,Delaware,925114,656786,205358,5942,33887,768,22373
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US10,10,Delaware,40137,31536,5006,1464,282,222,1627
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US10,10,Delaware,442004,306712,105378,1492,17822,157,10443
